<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;23.10.2018;15:11:00;111270.0000000;111360.0000000;111250.0000000;111350.0000000;461
SPFB.RTS-12.18;1;23.10.2018;15:12:00;111330.0000000;111350.0000000;111280.0000000;111290.0000000;306
SPFB.RTS-12.18;1;23.10.2018;15:13:00;111300.0000000;111320.0000000;111200.0000000;111220.0000000;536
SPFB.RTS-12.18;1;23.10.2018;15:14:00;111220.0000000;111240.0000000;111150.0000000;111160.0000000;811
SPFB.RTS-12.18;1;23.10.2018;15:15:00;111170.0000000;111210.0000000;111010.0000000;111090.0000000;1787
SPFB.RTS-12.18;1;23.10.2018;15:16:00;111090.0000000;111240.0000000;111030.0000000;111210.0000000;1043
SPFB.RTS-12.18;1;23.10.2018;15:17:00;111210.0000000;111210.0000000;111170.0000000;111200.0000000;277
SPFB.RTS-12.18;1;23.10.2018;15:18:00;111200.0000000;111240.0000000;111170.0000000;111230.0000000;527
SPFB.RTS-12.18;1;23.10.2018;15:19:00;111220.0000000;111240.0000000;111200.0000000;111240.0000000;263
SPFB.RTS-12.18;1;23.10.2018;15:20:00;111240.0000000;111350.0000000;111220.0000000;111340.0000000;992
SPFB.RTS-12.18;1;23.10.2018;15:21:00;111340.0000000;111350.0000000;111290.0000000;111310.0000000;688
SPFB.RTS-12.18;1;23.10.2018;15:22:00;111310.0000000;111330.0000000;111260.0000000;111280.0000000;247
SPFB.RTS-12.18;1;23.10.2018;15:23:00;111280.0000000;111290.0000000;111240.0000000;111270.0000000;181
SPFB.RTS-12.18;1;23.10.2018;15:24:00;111270.0000000;111300.0000000;111260.0000000;111270.0000000;206
SPFB.RTS-12.18;1;23.10.2018;15:25:00;111270.0000000;111320.0000000;111250.0000000;111310.0000000;217
SPFB.RTS-12.18;1;23.10.2018;15:26:00;111300.0000000;111370.0000000;111300.0000000;111330.0000000;479
SPFB.RTS-12.18;1;23.10.2018;15:27:00;111330.0000000;111350.0000000;111220.0000000;111220.0000000;489
SPFB.RTS-12.18;1;23.10.2018;15:28:00;111220.0000000;111240.0000000;111150.0000000;111210.0000000;578
SPFB.RTS-12.18;1;23.10.2018;15:29:00;111220.0000000;111230.0000000;111160.0000000;111200.0000000;416
SPFB.RTS-12.18;1;23.10.2018;15:30:00;111200.0000000;111260.0000000;111190.0000000;111250.0000000;201
SPFB.RTS-12.18;1;23.10.2018;15:31:00;111250.0000000;111260.0000000;111200.0000000;111250.0000000;343
SPFB.RTS-12.18;1;23.10.2018;15:32:00;111260.0000000;111270.0000000;111260.0000000;111270.0000000;213
SPFB.RTS-12.18;1;23.10.2018;15:33:00;111270.0000000;111380.0000000;111260.0000000;111360.0000000;1035
SPFB.RTS-12.18;1;23.10.2018;15:34:00;111370.0000000;111500.0000000;111330.0000000;111490.0000000;2215
SPFB.RTS-12.18;1;23.10.2018;15:35:00;111480.0000000;111530.0000000;111460.0000000;111510.0000000;1044
SPFB.RTS-12.18;1;23.10.2018;15:36:00;111510.0000000;111570.0000000;111510.0000000;111530.0000000;1097
SPFB.RTS-12.18;1;23.10.2018;15:37:00;111540.0000000;111540.0000000;111490.0000000;111490.0000000;904
SPFB.RTS-12.18;1;23.10.2018;15:38:00;111490.0000000;111510.0000000;111470.0000000;111490.0000000;485
SPFB.RTS-12.18;1;23.10.2018;15:39:00;111490.0000000;111560.0000000;111480.0000000;111520.0000000;511
SPFB.RTS-12.18;1;23.10.2018;15:40:00;111510.0000000;111550.0000000;111470.0000000;111490.0000000;737
SPFB.RTS-12.18;1;23.10.2018;15:41:00;111500.0000000;111530.0000000;111480.0000000;111500.0000000;523
SPFB.RTS-12.18;1;23.10.2018;15:42:00;111510.0000000;111700.0000000;111510.0000000;111650.0000000;2153
SPFB.RTS-12.18;1;23.10.2018;15:43:00;111640.0000000;111690.0000000;111600.0000000;111690.0000000;808
SPFB.RTS-12.18;1;23.10.2018;15:44:00;111690.0000000;111690.0000000;111640.0000000;111650.0000000;349
SPFB.RTS-12.18;1;23.10.2018;15:45:00;111660.0000000;111710.0000000;111650.0000000;111680.0000000;518
SPFB.RTS-12.18;1;23.10.2018;15:46:00;111680.0000000;111690.0000000;111600.0000000;111650.0000000;595
SPFB.RTS-12.18;1;23.10.2018;15:47:00;111660.0000000;111690.0000000;111620.0000000;111630.0000000;349
SPFB.RTS-12.18;1;23.10.2018;15:48:00;111630.0000000;111640.0000000;111570.0000000;111600.0000000;489
SPFB.RTS-12.18;1;23.10.2018;15:49:00;111610.0000000;111620.0000000;111560.0000000;111570.0000000;337
SPFB.RTS-12.18;1;23.10.2018;15:50:00;111560.0000000;111560.0000000;111500.0000000;111540.0000000;676
SPFB.RTS-12.18;1;23.10.2018;15:51:00;111550.0000000;111590.0000000;111540.0000000;111550.0000000;396
SPFB.RTS-12.18;1;23.10.2018;15:52:00;111570.0000000;111590.0000000;111520.0000000;111590.0000000;399
SPFB.RTS-12.18;1;23.10.2018;15:53:00;111590.0000000;111630.0000000;111540.0000000;111550.0000000;541
SPFB.RTS-12.18;1;23.10.2018;15:54:00;111560.0000000;111640.0000000;111540.0000000;111610.0000000;457
SPFB.RTS-12.18;1;23.10.2018;15:55:00;111610.0000000;111610.0000000;111530.0000000;111560.0000000;517
SPFB.RTS-12.18;1;23.10.2018;15:56:00;111560.0000000;111590.0000000;111480.0000000;111510.0000000;1151
SPFB.RTS-12.18;1;23.10.2018;15:57:00;111520.0000000;111580.0000000;111500.0000000;111500.0000000;696
SPFB.RTS-12.18;1;23.10.2018;15:58:00;111510.0000000;111520.0000000;111500.0000000;111510.0000000;377
SPFB.RTS-12.18;1;23.10.2018;15:59:00;111500.0000000;111570.0000000;111480.0000000;111570.0000000;764
SPFB.RTS-12.18;1;23.10.2018;16:00:00;111570.0000000;111650.0000000;111560.0000000;111590.0000000;1053
SPFB.RTS-12.18;1;23.10.2018;16:01:00;111590.0000000;111600.0000000;111430.0000000;111490.0000000;1117
SPFB.RTS-12.18;1;23.10.2018;16:02:00;111490.0000000;111490.0000000;111340.0000000;111380.0000000;1450
SPFB.RTS-12.18;1;23.10.2018;16:03:00;111370.0000000;111380.0000000;111260.0000000;111260.0000000;1518
SPFB.RTS-12.18;1;23.10.2018;16:04:00;111260.0000000;111320.0000000;111240.0000000;111300.0000000;1187
SPFB.RTS-12.18;1;23.10.2018;16:05:00;111300.0000000;111310.0000000;111240.0000000;111270.0000000;619
SPFB.RTS-12.18;1;23.10.2018;16:06:00;111270.0000000;111290.0000000;111210.0000000;111270.0000000;1458
SPFB.RTS-12.18;1;23.10.2018;16:07:00;111280.0000000;111340.0000000;111260.0000000;111280.0000000;1191
SPFB.RTS-12.18;1;23.10.2018;16:08:00;111270.0000000;111320.0000000;111270.0000000;111270.0000000;529
SPFB.RTS-12.18;1;23.10.2018;16:09:00;111270.0000000;111320.0000000;111270.0000000;111300.0000000;331
SPFB.RTS-12.18;1;23.10.2018;16:10:00;111310.0000000;111420.0000000;111300.0000000;111380.0000000;1353
SPFB.RTS-12.18;1;23.10.2018;16:11:00;111380.0000000;111400.0000000;111300.0000000;111300.0000000;806
SPFB.RTS-12.18;1;23.10.2018;16:12:00;111310.0000000;111320.0000000;111220.0000000;111230.0000000;821
SPFB.RTS-12.18;1;23.10.2018;16:13:00;111240.0000000;111330.0000000;111220.0000000;111220.0000000;893
SPFB.RTS-12.18;1;23.10.2018;16:14:00;111230.0000000;111310.0000000;111220.0000000;111270.0000000;627
SPFB.RTS-12.18;1;23.10.2018;16:15:00;111260.0000000;111290.0000000;111170.0000000;111170.0000000;1204
SPFB.RTS-12.18;1;23.10.2018;16:16:00;111170.0000000;111170.0000000;111020.0000000;111030.0000000;3141
SPFB.RTS-12.18;1;23.10.2018;16:17:00;111020.0000000;111060.0000000;110970.0000000;110980.0000000;1558
SPFB.RTS-12.18;1;23.10.2018;16:18:00;110970.0000000;111000.0000000;110940.0000000;110960.0000000;761
SPFB.RTS-12.18;1;23.10.2018;16:19:00;110950.0000000;110970.0000000;110890.0000000;110940.0000000;1034
SPFB.RTS-12.18;1;23.10.2018;16:20:00;110930.0000000;111000.0000000;110920.0000000;110990.0000000;1196
SPFB.RTS-12.18;1;23.10.2018;16:21:00;110980.0000000;111010.0000000;110900.0000000;110980.0000000;1581
SPFB.RTS-12.18;1;23.10.2018;16:22:00;110980.0000000;111140.0000000;110970.0000000;111130.0000000;1509
SPFB.RTS-12.18;1;23.10.2018;16:23:00;111120.0000000;111140.0000000;111060.0000000;111120.0000000;1188
SPFB.RTS-12.18;1;23.10.2018;16:24:00;111110.0000000;111170.0000000;111100.0000000;111120.0000000;902
SPFB.RTS-12.18;1;23.10.2018;16:25:00;111130.0000000;111170.0000000;111100.0000000;111130.0000000;644
SPFB.RTS-12.18;1;23.10.2018;16:26:00;111120.0000000;111140.0000000;111040.0000000;111090.0000000;1217
SPFB.RTS-12.18;1;23.10.2018;16:27:00;111090.0000000;111100.0000000;110970.0000000;111020.0000000;882
SPFB.RTS-12.18;1;23.10.2018;16:28:00;111010.0000000;111060.0000000;111010.0000000;111040.0000000;539
SPFB.RTS-12.18;1;23.10.2018;16:29:00;111040.0000000;111060.0000000;110970.0000000;110990.0000000;538
SPFB.RTS-12.18;1;23.10.2018;16:30:00;110990.0000000;111120.0000000;110970.0000000;111120.0000000;596
SPFB.RTS-12.18;1;23.10.2018;16:31:00;111120.0000000;111130.0000000;110870.0000000;110940.0000000;1999
SPFB.RTS-12.18;1;23.10.2018;16:32:00;110950.0000000;111190.0000000;110940.0000000;111150.0000000;2429
SPFB.RTS-12.18;1;23.10.2018;16:33:00;111140.0000000;111380.0000000;111120.0000000;111330.0000000;2501
SPFB.RTS-12.18;1;23.10.2018;16:34:00;111340.0000000;111340.0000000;111140.0000000;111160.0000000;991
SPFB.RTS-12.18;1;23.10.2018;16:35:00;111170.0000000;111260.0000000;111050.0000000;111230.0000000;1200
SPFB.RTS-12.18;1;23.10.2018;16:36:00;111220.0000000;111350.0000000;111120.0000000;111330.0000000;2823
SPFB.RTS-12.18;1;23.10.2018;16:37:00;111320.0000000;111410.0000000;111280.0000000;111360.0000000;2231
SPFB.RTS-12.18;1;23.10.2018;16:38:00;111350.0000000;111450.0000000;111340.0000000;111430.0000000;1993
SPFB.RTS-12.18;1;23.10.2018;16:39:00;111440.0000000;111470.0000000;111390.0000000;111460.0000000;1351
SPFB.RTS-12.18;1;23.10.2018;16:40:00;111440.0000000;111460.0000000;111370.0000000;111380.0000000;1351
SPFB.RTS-12.18;1;23.10.2018;16:41:00;111380.0000000;111380.0000000;111210.0000000;111220.0000000;2153
SPFB.RTS-12.18;1;23.10.2018;16:42:00;111220.0000000;111350.0000000;111210.0000000;111240.0000000;1922
SPFB.RTS-12.18;1;23.10.2018;16:43:00;111240.0000000;111250.0000000;111110.0000000;111210.0000000;2082
SPFB.RTS-12.18;1;23.10.2018;16:44:00;111200.0000000;111270.0000000;111140.0000000;111260.0000000;2133
SPFB.RTS-12.18;1;23.10.2018;16:45:00;111270.0000000;111270.0000000;111110.0000000;111120.0000000;1025
SPFB.RTS-12.18;1;23.10.2018;16:46:00;111120.0000000;111210.0000000;111070.0000000;111150.0000000;1578
SPFB.RTS-12.18;1;23.10.2018;16:47:00;111140.0000000;111210.0000000;111100.0000000;111180.0000000;932
SPFB.RTS-12.18;1;23.10.2018;16:48:00;111170.0000000;111200.0000000;111110.0000000;111190.0000000;961
SPFB.RTS-12.18;1;23.10.2018;16:49:00;111180.0000000;111340.0000000;111170.0000000;111280.0000000;1155
SPFB.RTS-12.18;1;23.10.2018;16:50:00;111280.0000000;111380.0000000;111270.0000000;111290.0000000;1078
SPFB.RTS-12.18;1;23.10.2018;16:51:00;111300.0000000;111310.0000000;111160.0000000;111170.0000000;1066
SPFB.RTS-12.18;1;23.10.2018;16:52:00;111170.0000000;111240.0000000;111140.0000000;111220.0000000;530
SPFB.RTS-12.18;1;23.10.2018;16:53:00;111230.0000000;111280.0000000;111150.0000000;111180.0000000;766
SPFB.RTS-12.18;1;23.10.2018;16:54:00;111180.0000000;111230.0000000;111160.0000000;111200.0000000;316
SPFB.RTS-12.18;1;23.10.2018;16:55:00;111200.0000000;111250.0000000;111110.0000000;111130.0000000;643
SPFB.RTS-12.18;1;23.10.2018;16:56:00;111140.0000000;111210.0000000;111100.0000000;111160.0000000;958
SPFB.RTS-12.18;1;23.10.2018;16:57:00;111170.0000000;111250.0000000;111160.0000000;111220.0000000;612
SPFB.RTS-12.18;1;23.10.2018;16:58:00;111220.0000000;111230.0000000;111180.0000000;111190.0000000;412
SPFB.RTS-12.18;1;23.10.2018;16:59:00;111190.0000000;111200.0000000;111130.0000000;111170.0000000;238
SPFB.RTS-12.18;1;23.10.2018;17:00:00;111170.0000000;111170.0000000;111050.0000000;111060.0000000;911
SPFB.RTS-12.18;1;23.10.2018;17:01:00;111070.0000000;111180.0000000;111050.0000000;111170.0000000;1157
SPFB.RTS-12.18;1;23.10.2018;17:02:00;111170.0000000;111180.0000000;111000.0000000;111010.0000000;1131
SPFB.RTS-12.18;1;23.10.2018;17:03:00;111010.0000000;111020.0000000;110860.0000000;110860.0000000;2291
SPFB.RTS-12.18;1;23.10.2018;17:04:00;110860.0000000;110870.0000000;110720.0000000;110750.0000000;2669
SPFB.RTS-12.18;1;23.10.2018;17:05:00;110750.0000000;110810.0000000;110680.0000000;110700.0000000;2284
SPFB.RTS-12.18;1;23.10.2018;17:06:00;110700.0000000;110790.0000000;110680.0000000;110790.0000000;1623
SPFB.RTS-12.18;1;23.10.2018;17:07:00;110800.0000000;110800.0000000;110600.0000000;110670.0000000;3017
SPFB.RTS-12.18;1;23.10.2018;17:08:00;110660.0000000;110690.0000000;110570.0000000;110600.0000000;1722
SPFB.RTS-12.18;1;23.10.2018;17:09:00;110600.0000000;110670.0000000;110580.0000000;110640.0000000;1607
SPFB.RTS-12.18;1;23.10.2018;17:10:00;110630.0000000;110640.0000000;110530.0000000;110570.0000000;1630
SPFB.RTS-12.18;1;23.10.2018;17:11:00;110580.0000000;110670.0000000;110500.0000000;110630.0000000;2722
SPFB.RTS-12.18;1;23.10.2018;17:12:00;110650.0000000;110660.0000000;110600.0000000;110630.0000000;501
SPFB.RTS-12.18;1;23.10.2018;17:13:00;110620.0000000;110630.0000000;110530.0000000;110580.0000000;1739
SPFB.RTS-12.18;1;23.10.2018;17:14:00;110570.0000000;110580.0000000;110450.0000000;110460.0000000;2109
SPFB.RTS-12.18;1;23.10.2018;17:15:00;110470.0000000;110490.0000000;110310.0000000;110390.0000000;2303
SPFB.RTS-12.18;1;23.10.2018;17:16:00;110390.0000000;110460.0000000;110350.0000000;110430.0000000;1705
SPFB.RTS-12.18;1;23.10.2018;17:17:00;110430.0000000;110470.0000000;110380.0000000;110460.0000000;737
SPFB.RTS-12.18;1;23.10.2018;17:18:00;110460.0000000;110530.0000000;110420.0000000;110450.0000000;1010
SPFB.RTS-12.18;1;23.10.2018;17:19:00;110440.0000000;110500.0000000;110390.0000000;110500.0000000;1002
SPFB.RTS-12.18;1;23.10.2018;17:20:00;110480.0000000;110500.0000000;110440.0000000;110440.0000000;898
SPFB.RTS-12.18;1;23.10.2018;17:21:00;110440.0000000;110610.0000000;110400.0000000;110570.0000000;2132
SPFB.RTS-12.18;1;23.10.2018;17:22:00;110580.0000000;110620.0000000;110510.0000000;110530.0000000;665
SPFB.RTS-12.18;1;23.10.2018;17:23:00;110530.0000000;110560.0000000;110480.0000000;110490.0000000;363
SPFB.RTS-12.18;1;23.10.2018;17:24:00;110500.0000000;110540.0000000;110390.0000000;110460.0000000;1924
SPFB.RTS-12.18;1;23.10.2018;17:25:00;110450.0000000;110580.0000000;110410.0000000;110570.0000000;1301
SPFB.RTS-12.18;1;23.10.2018;17:26:00;110550.0000000;110590.0000000;110500.0000000;110590.0000000;724
SPFB.RTS-12.18;1;23.10.2018;17:27:00;110590.0000000;110630.0000000;110510.0000000;110610.0000000;1029
SPFB.RTS-12.18;1;23.10.2018;17:28:00;110610.0000000;110800.0000000;110600.0000000;110770.0000000;2525
SPFB.RTS-12.18;1;23.10.2018;17:29:00;110770.0000000;110890.0000000;110770.0000000;110860.0000000;3010
SPFB.RTS-12.18;1;23.10.2018;17:30:00;110860.0000000;110880.0000000;110790.0000000;110800.0000000;1087
SPFB.RTS-12.18;1;23.10.2018;17:31:00;110820.0000000;110830.0000000;110750.0000000;110770.0000000;799
SPFB.RTS-12.18;1;23.10.2018;17:32:00;110770.0000000;110810.0000000;110750.0000000;110800.0000000;602
SPFB.RTS-12.18;1;23.10.2018;17:33:00;110810.0000000;110820.0000000;110690.0000000;110690.0000000;745
SPFB.RTS-12.18;1;23.10.2018;17:34:00;110690.0000000;110730.0000000;110680.0000000;110710.0000000;595
SPFB.RTS-12.18;1;23.10.2018;17:35:00;110710.0000000;110710.0000000;110590.0000000;110650.0000000;1073
SPFB.RTS-12.18;1;23.10.2018;17:36:00;110650.0000000;110690.0000000;110630.0000000;110660.0000000;593
SPFB.RTS-12.18;1;23.10.2018;17:37:00;110660.0000000;110680.0000000;110620.0000000;110670.0000000;408
SPFB.RTS-12.18;1;23.10.2018;17:38:00;110680.0000000;110770.0000000;110620.0000000;110760.0000000;792
SPFB.RTS-12.18;1;23.10.2018;17:39:00;110760.0000000;110780.0000000;110700.0000000;110740.0000000;755
SPFB.RTS-12.18;1;23.10.2018;17:40:00;110730.0000000;110890.0000000;110710.0000000;110880.0000000;1417
SPFB.RTS-12.18;1;23.10.2018;17:41:00;110870.0000000;110930.0000000;110860.0000000;110910.0000000;1742
SPFB.RTS-12.18;1;23.10.2018;17:42:00;110900.0000000;110900.0000000;110810.0000000;110830.0000000;690
SPFB.RTS-12.18;1;23.10.2018;17:43:00;110810.0000000;110860.0000000;110810.0000000;110830.0000000;530
SPFB.RTS-12.18;1;23.10.2018;17:44:00;110830.0000000;110920.0000000;110830.0000000;110920.0000000;376
SPFB.RTS-12.18;1;23.10.2018;17:45:00;110920.0000000;110990.0000000;110900.0000000;110920.0000000;1187
SPFB.RTS-12.18;1;23.10.2018;17:46:00;110920.0000000;110930.0000000;110820.0000000;110830.0000000;1298
SPFB.RTS-12.18;1;23.10.2018;17:47:00;110830.0000000;110950.0000000;110820.0000000;110910.0000000;855
SPFB.RTS-12.18;1;23.10.2018;17:48:00;110910.0000000;111200.0000000;110910.0000000;111150.0000000;3875
SPFB.RTS-12.18;1;23.10.2018;17:49:00;111140.0000000;111200.0000000;111110.0000000;111160.0000000;1019
SPFB.RTS-12.18;1;23.10.2018;17:50:00;111180.0000000;111330.0000000;111180.0000000;111230.0000000;1903
SPFB.RTS-12.18;1;23.10.2018;17:51:00;111230.0000000;111270.0000000;111180.0000000;111250.0000000;1186
SPFB.RTS-12.18;1;23.10.2018;17:52:00;111250.0000000;111320.0000000;111250.0000000;111260.0000000;1061
SPFB.RTS-12.18;1;23.10.2018;17:53:00;111250.0000000;111280.0000000;111170.0000000;111230.0000000;965
SPFB.RTS-12.18;1;23.10.2018;17:54:00;111230.0000000;111290.0000000;111210.0000000;111230.0000000;1142
SPFB.RTS-12.18;1;23.10.2018;17:55:00;111240.0000000;111290.0000000;111180.0000000;111290.0000000;960
SPFB.RTS-12.18;1;23.10.2018;17:56:00;111290.0000000;111330.0000000;111200.0000000;111220.0000000;782
SPFB.RTS-12.18;1;23.10.2018;17:57:00;111230.0000000;111280.0000000;111220.0000000;111250.0000000;597
SPFB.RTS-12.18;1;23.10.2018;17:58:00;111250.0000000;111260.0000000;111120.0000000;111140.0000000;1980
SPFB.RTS-12.18;1;23.10.2018;17:59:00;111150.0000000;111180.0000000;111100.0000000;111100.0000000;1620
SPFB.RTS-12.18;1;23.10.2018;18:00:00;111100.0000000;111110.0000000;110990.0000000;111010.0000000;1344
SPFB.RTS-12.18;1;23.10.2018;18:01:00;111010.0000000;111100.0000000;110970.0000000;110990.0000000;1908
SPFB.RTS-12.18;1;23.10.2018;18:02:00;111000.0000000;111100.0000000;110990.0000000;111010.0000000;839
SPFB.RTS-12.18;1;23.10.2018;18:03:00;111020.0000000;111070.0000000;110920.0000000;110960.0000000;1268
SPFB.RTS-12.18;1;23.10.2018;18:04:00;110970.0000000;111030.0000000;110890.0000000;111000.0000000;1048
SPFB.RTS-12.18;1;23.10.2018;18:05:00;110980.0000000;111090.0000000;110950.0000000;111030.0000000;718
SPFB.RTS-12.18;1;23.10.2018;18:06:00;111030.0000000;111140.0000000;111030.0000000;111070.0000000;839
SPFB.RTS-12.18;1;23.10.2018;18:07:00;111070.0000000;111120.0000000;111060.0000000;111060.0000000;343
SPFB.RTS-12.18;1;23.10.2018;18:08:00;111070.0000000;111240.0000000;111060.0000000;111220.0000000;1153
SPFB.RTS-12.18;1;23.10.2018;18:09:00;111220.0000000;111270.0000000;111150.0000000;111160.0000000;1538
SPFB.RTS-12.18;1;23.10.2018;18:10:00;111170.0000000;111190.0000000;111120.0000000;111130.0000000;383
SPFB.RTS-12.18;1;23.10.2018;18:11:00;111150.0000000;111270.0000000;111140.0000000;111230.0000000;1147
SPFB.RTS-12.18;1;23.10.2018;18:12:00;111240.0000000;111270.0000000;111160.0000000;111200.0000000;1378
SPFB.RTS-12.18;1;23.10.2018;18:13:00;111190.0000000;111300.0000000;111190.0000000;111260.0000000;1057
SPFB.RTS-12.18;1;23.10.2018;18:14:00;111260.0000000;111280.0000000;111140.0000000;111160.0000000;1045
SPFB.RTS-12.18;1;23.10.2018;18:15:00;111170.0000000;111290.0000000;111150.0000000;111250.0000000;605
SPFB.RTS-12.18;1;23.10.2018;18:16:00;111250.0000000;111290.0000000;111150.0000000;111200.0000000;745
SPFB.RTS-12.18;1;23.10.2018;18:17:00;111200.0000000;111250.0000000;111170.0000000;111230.0000000;478
SPFB.RTS-12.18;1;23.10.2018;18:18:00;111220.0000000;111390.0000000;111220.0000000;111380.0000000;1954
SPFB.RTS-12.18;1;23.10.2018;18:19:00;111380.0000000;111400.0000000;111270.0000000;111280.0000000;1493
SPFB.RTS-12.18;1;23.10.2018;18:20:00;111280.0000000;111350.0000000;111260.0000000;111330.0000000;586
SPFB.RTS-12.18;1;23.10.2018;18:21:00;111330.0000000;111350.0000000;111300.0000000;111310.0000000;722
SPFB.RTS-12.18;1;23.10.2018;18:22:00;111310.0000000;111340.0000000;111270.0000000;111270.0000000;899
SPFB.RTS-12.18;1;23.10.2018;18:23:00;111270.0000000;111290.0000000;111210.0000000;111210.0000000;824
SPFB.RTS-12.18;1;23.10.2018;18:24:00;111210.0000000;111220.0000000;111130.0000000;111150.0000000;1182
SPFB.RTS-12.18;1;23.10.2018;18:25:00;111160.0000000;111180.0000000;111110.0000000;111170.0000000;572
SPFB.RTS-12.18;1;23.10.2018;18:26:00;111160.0000000;111160.0000000;111060.0000000;111060.0000000;1050
SPFB.RTS-12.18;1;23.10.2018;18:27:00;111050.0000000;111110.0000000;111020.0000000;111020.0000000;815
SPFB.RTS-12.18;1;23.10.2018;18:28:00;111020.0000000;111040.0000000;110970.0000000;111020.0000000;928
SPFB.RTS-12.18;1;23.10.2018;18:29:00;111010.0000000;111060.0000000;111000.0000000;111020.0000000;1009
SPFB.RTS-12.18;1;23.10.2018;18:30:00;111020.0000000;111030.0000000;110980.0000000;110990.0000000;781
SPFB.RTS-12.18;1;23.10.2018;18:31:00;110990.0000000;111060.0000000;110960.0000000;110970.0000000;782
